evid,Time,Latitude,Longitude,Depth,Magnitude
1548,2021-12-31 08:00:03.740000,46.0348,14.2478,10.36,1.85
1549,2021-12-31 09:10:57.500000,46.28,13.7982,11.57,1.94
1550,2021-12-31 16:27:52.040000,45.8022,11.1468,13.55,1.14
1551,2021-12-31 16:29:05.330000,45.8538,14.4453,8.42,1.42
1552,2021-12-31 22:43:24.290000,46.1097,14.3615,5.78,1.39
1553,2022-01-05 20:01:25.850000,46.3868,12.897,9.6,2.5
1554,2022-01-18 22:33:07.000000,45.6543,10.001,5.1,2.6
1555,2022-01-23 05:47:36.330000,45.4052,14.413,10,2.1
1556,2022-01-24 05:23:57.750000,45.5802,14.3575,8.5,2.7
1557,2022-01-24 05:33:41.410000,45.6107,14.3705,11.2,2.5
1558,2022-01-24 12:44:22.330000,45.7648,10.1693,9.7,2.6
1559,2022-01-30 09:03:03.360000,44.555,10.4347,26.1,2.2
1560,2022-01-30 15:12:11.930000,44.5625,10.4312,21,2.2
1561,2022-02-01 22:43:06.910000,44.6058,10.2758,51.7,3.7
1562,2022-02-02 07:31:37.170000,44.5945,10.2898,47.2,2.3
1563,2022-02-03 14:51:34.750000,46.4015,12.9795,6.7,2
1564,2022-02-06 02:05:04.050000,46.3358,12.63,9.8,2.2
1565,2022-02-06 21:11:57.420000,44.8523,11.3627,5,2.3
1566,2022-02-06 23:01:07.210000,45.8433,11.0027,11.5,2.2
1567,2022-02-07 03:40:44.000000,45.2727,13.3615,4,2.4
1568,2022-02-09 18:55:12.780000,44.7803,10.7252,6.1,4
1569,2022-02-09 20:00:57.000000,44.7862,10.7237,7,4.3
1570,2022-02-09 20:06:36.020000,44.7923,10.7045,5.9,2.1
1571,2022-02-09 20:14:30.630000,44.7877,10.7383,7.6,2.6
1572,2022-02-09 20:37:14.420000,44.8022,10.7232,7.5,2.7
1573,2022-02-09 22:26:10.350000,44.7878,10.7273,6.2,2.3
1574,2022-02-10 03:02:57.470000,44.7877,10.7217,5.8,2.4
1575,2022-02-10 18:15:48.350000,44.799,10.7218,4.7,2.7
1576,2022-02-11 23:45:39.190000,44.7923,10.7433,9.2,2.3
1577,2022-02-12 18:46:39.890000,44.8042,10.7212,6.1,2.4
1578,2022-02-12 18:47:25.780000,44.7988,10.7062,3.1,2.1
1579,2022-02-12 21:48:33.250000,44.8017,10.7507,7,2.5
1580,2022-02-13 05:19:39.220000,44.8448,10.8225,9.4,2
1581,2022-02-13 16:12:14.120000,44.8187,10.7512,10.1,2.5
1582,2022-02-15 02:12:49.920000,46.4457,13.2515,7.6,3.4
1583,2022-02-15 14:47:00.280000,44.7515,10.713,23.5,2.2
1584,2022-02-15 15:44:43.420000,44.6062,10.2948,45.7,2.5
1585,2022-02-16 08:56:08.700000,45.4358,14.2738,10,2
1586,2022-02-20 21:05:02.170000,46.123,13.3682,10.1,2.6
1587,2022-02-22 10:29:00.220000,44.7958,10.7608,6.8,2.5
1588,2022-02-22 15:26:36.120000,44.5497,10.0687,23,2.2
1589,2022-02-22 22:45:32.140000,44.7962,10.7227,6,2
1590,2022-02-23 00:09:10.750000,46.1483,13.3878,10.4,2.2
1591,2022-02-24 18:34:53.780000,46.3282,12.6078,9.8,2.5
1592,2022-02-25 13:32:53.300000,46.3708,12.5973,8.2,2.1
1593,2022-02-26 01:22:46.510000,45.5868,10.6563,6.2,2.3
1594,2022-02-26 08:06:10.510000,44.7852,10.8028,10.1,2.4
1595,2022-03-03 18:42:35.160000,45.4445,14.4993,10,2.1
1596,2022-03-08 14:52:43.430000,45.6647,11.0218,10,2
1597,2022-03-13 18:44:21.420000,45.2728,12.2998,18.2,2.6
1598,2022-03-15 09:09:53.080000,46.1438,13.692,12.9,2
1599,2022-03-16 09:35:04.530000,44.7972,10.7322,7.4,2.2
1600,2022-03-19 03:54:03.980000,44.7897,10.7398,6.8,2.2
1601,2022-03-22 22:45:04.320000,44.8853,11.9183,38,2.1
1602,2022-03-23 07:47:31.940000,46.3357,14.0693,5.7,2
1603,2022-03-24 04:00:52.120000,44.6997,10.938,53.6,2.3
1604,2022-03-26 18:41:27.720000,46.668,10.7838,6.5,2.2
1605,2022-03-28 09:00:01.840000,46.3693,13.677,6.2,3.1
1606,2022-03-29 05:33:04.480000,46.2617,10.4642,9.6,2.5
1607,2022-04-02 12:00:49.910000,44.732,11.6187,8.7,2.3
1608,2022-04-09 20:48:30.510000,44.9653,10.5325,46.9,2.3
1609,2022-04-10 08:25:42.620000,45.7035,10.7112,9.2,2.3
1610,2022-04-11 08:17:42.250000,44.6053,10.0395,26.3,2.3
1611,2022-04-13 22:19:00.400000,44.7918,10.7237,6.6,2.7
1612,2022-04-15 03:46:14.870000,44.7877,10.7028,5.5,3
1613,2022-04-19 14:59:55.300000,44.7795,11.5642,28,2.1
1614,2022-04-19 22:07:10.720000,44.9168,11.0888,8.1,2.2
1615,2022-04-21 21:21:58.920000,44.5873,10.143,22.1,2.4
1616,2022-04-29 12:52:06.580000,46.3218,12.4792,8.7,2.2
1617,2022-05-03 08:33:59.200000,46.3487,12.876,9.7,2.8
1618,2022-05-11 11:03:45.710000,46.3708,14.2428,10,2.6
1619,2022-05-17 05:05:14.220000,45.01,11.1517,40.3,2.2
1620,2022-05-25 23:51:01.920000,44.8842,11.2843,9,2.3
1621,2022-06-01 08:29:43.270000,45.9285,11.827,11.2,2.5
1622,2022-06-09 10:14:02.390000,45.4152,13.1938,3.3,2.2
1623,2022-06-11 09:45:55.080000,46.2942,13.5365,5.1,2.3
1624,2022-06-11 10:13:35.410000,46.4032,13.0117,8.6,2.1
1625,2022-06-11 17:37:35.960000,46.1577,12.0408,8.7,2.1
1626,2022-06-14 04:23:59.430000,46.3242,13.0503,8,2.1
1627,2022-06-15 09:33:50.110000,45.6298,14.2838,11.7,2.1
1628,2022-06-16 00:00:46.940000,46.1502,12.4235,5.1,2.4
1629,2022-06-17 08:03:28.800000,46.4468,13.0207,11.8,2.6
1630,2022-06-23 03:02:51.440000,44.8037,10.6785,5.2,2.3
1631,2022-07-03 15:53:24.290000,44.538,10.8923,56.2,2.5
1632,2022-07-04 08:23:56.680000,44.7998,10.752,10.5,2.8
1633,2022-07-04 10:43:51.710000,44.7963,10.7472,8.7,2.3
1634,2022-07-04 10:50:49.020000,44.8017,10.7188,7.8,3
1635,2022-07-04 14:15:35.770000,44.7777,10.704,6.2,2.3
1636,2022-07-04 15:47:53.270000,45.2793,13.456,19.6,2.3
1637,2022-07-05 00:37:34.040000,44.7635,11.9522,5,2.1
1638,2022-07-05 18:35:04.690000,44.7632,11.9528,5,2.5
1639,2022-07-06 05:38:31.880000,45.0307,11.2653,35.6,2.4
1640,2022-07-06 20:39:13.420000,44.7823,10.7088,2.6,2.1
1641,2022-07-08 06:03:14.970000,45.8317,10.5898,8.2,2.1
1642,2022-07-16 13:30:40.100000,46.321,12.7453,8.7,3.2
1643,2022-07-16 21:41:23.070000,44.7768,10.6512,8.4,2.2
1644,2022-07-18 19:05:41.480000,45.3433,14.4798,8.7,2.5
1645,2022-07-27 19:41:09.720000,44.6222,10.0352,26.1,2.3
1646,2022-08-03 18:45:54.680000,45.9818,14.2363,5,2.2
1647,2022-08-04 03:13:39.040000,46.2202,14.0447,7.4,2.7
1648,2022-08-04 06:10:00.950000,46.4283,13.1557,13.7,2
1649,2022-08-05 05:37:38.840000,45.9552,11.9613,7.8,2.3
1650,2022-08-06 04:23:20.330000,44.7447,10.1702,17.5,2.2
1651,2022-08-07 04:37:11.890000,44.6738,10.5347,18.8,2.3
1652,2022-08-07 04:37:14.790000,44.6647,10.5422,22.2,3
1653,2022-08-07 10:42:46.490000,45.5923,10.6028,9.2,2
1654,2022-08-10 11:41:42.190000,44.9143,11.2038,10.3,2.2
1655,2022-08-12 02:28:45.150000,46.3018,12.5967,10.2,2.2
1656,2022-08-17 19:59:14.770000,45.5928,11.1688,6.9,2.1
1657,2022-08-18 17:59:20.270000,44.707,10.9218,51.5,2
1658,2022-08-20 04:28:05.300000,44.5557,13.284,19.7,2.2
1659,2022-08-20 17:10:40.280000,44.7688,10.6587,7.9,2.3
1660,2022-08-20 18:12:14.570000,44.769,10.65,9.5,3.1
1661,2022-08-23 06:34:53.620000,46.5487,10.7797,11.2,2.2
1662,2022-08-25 00:34:36.010000,46.2352,12.7228,8.9,3.5
1663,2022-08-27 22:47:26.060000,44.8433,11.2817,7.3,2
1664,2022-08-31 10:41:31.430000,45.463,14.494,10,3.3
1665,2022-09-07 23:09:35.960000,44.5593,10.1153,21,2
1666,2022-09-10 06:25:15.530000,44.7148,11.3402,10,2.2
1667,2022-09-10 15:32:11.330000,46.5062,13.2078,1.3,2.4
1668,2022-09-16 21:37:01.610000,46.0465,14.2882,7.7,2.3
1669,2022-09-17 23:32:17.410000,46.4058,12.6338,7.7,2.6
1670,2022-09-18 03:00:33.490000,45.7052,10.7102,7.7,2.1
1671,2022-09-23 03:02:59.070000,46.4392,14.4122,6,2.4
1672,2022-09-26 10:01:13.280000,45.9463,10.0425,0.6,2
1673,2022-09-28 14:24:30.780000,44.7512,10.6323,6.8,2.5
1674,2022-09-29 22:55:15.480000,46.6982,14.2763,10,2
1675,2022-10-01 06:52:51.370000,46.5077,14.3847,3.5,2
1676,2022-10-08 16:09:16.170000,46.3932,12.725,9.9,2
1677,2022-10-09 18:49:03.250000,45.4393,14.4628,10,2.1
1678,2022-10-18 11:45:25.830000,45.6703,14.1697,10,2.1
1679,2022-10-21 07:15:37.460000,45.7953,11.1037,10.2,2.1
1680,2022-11-01 20:17:22.560000,46.1528,13.4545,10.5,3.2
1681,2022-11-08 01:15:12.340000,44.8637,11.1407,6.7,2
1682,2022-11-10 01:40:41.680000,44.6798,12.6753,32.5,2.4
1683,2022-11-10 21:22:12.360000,46.4353,11.6685,12.2,2.8
1684,2022-11-13 14:01:53.600000,46.3363,12.631,9.7,2
1685,2022-11-20 03:03:59.460000,46.6488,11.5763,11.9,2.2
1686,2022-11-26 17:08:23.680000,44.8508,11.2517,7.9,2.1
1687,2022-11-28 01:42:17.930000,46.3268,12.6298,10.7,2.9
1688,2022-11-28 21:51:37.290000,45.4962,10.0932,9.7,2.2
1689,2022-12-03 03:49:35.970000,44.7737,12.3347,2.2,2.3
1690,2022-12-03 04:41:07.930000,45.4498,11.1772,11.1,2.3
1691,2022-12-11 22:59:35.970000,44.6222,10.2973,20.4,2.2
1692,2022-12-15 07:19:43.370000,46.1213,14.4822,10.8,3
1693,2022-12-17 04:59:18.650000,46.2568,12.5397,9.7,2.8
1694,2022-12-19 03:41:53.690000,46.3095,12.6138,9.9,2.9
1695,2022-12-20 15:57:35.610000,44.8998,11.2253,9.1,2.4
1696,2022-12-21 11:23:01.670000,44.8577,11.744,27.6,2.6
1697,2022-12-23 20:46:12.090000,46.3187,12.5913,10.8,2.8
1698,2022-12-24 07:14:26.310000,45.4512,14.3953,5.6,2.4
1699,2022-12-24 18:32:09.390000,46.7717,14.3022,10,2.1
1700,2022-12-28 12:19:40.290000,46.3252,12.6003,9.2,2.3
1701,2023-01-03 14:55:14.180000,44.5628,10.4023,23.7,2.2
1702,2023-01-06 07:58:08.450000,44.8058,11.2128,10,2
1703,2023-01-10 22:01:37.270000,46.3463,12.559,10.4,2
1704,2023-01-15 15:33:31.710000,46.4625,13.7083,3.4,2.1
1705,2023-01-24 08:46:35.000000,44.7007,10.3697,36.8,2.8
1706,2023-02-02 05:35:19.300000,45.5365,14.3603,4.9,2.4
1707,2023-02-02 06:14:26.580000,45.5533,14.3628,4.7,2
1708,2023-02-03 23:10:48.760000,46.2943,12.7128,7.7,2.7
1709,2023-02-03 23:31:59.690000,46.2955,12.7232,8.2,2
1710,2023-02-05 12:28:16.470000,44.7863,10.7405,7.2,2.3
1711,2023-02-07 08:37:24.560000,45.8192,11.0258,13.8,2.2
1712,2023-02-08 06:31:25.560000,44.5638,10.4428,23.3,2
1713,2023-02-16 15:44:21.000000,46.2697,13.7047,8.4,2.1
1714,2023-02-27 12:02:03.060000,46.133,14.3967,16.4,2.5
1715,2023-03-02 06:36:16.540000,44.6693,10.3655,22.2,2.2
1716,2023-03-06 12:31:13.010000,46.2447,12.2222,9.8,2.2
1717,2023-03-09 08:31:25.740000,46.101,13.7678,15.7,2
1718,2023-03-11 02:56:31.080000,46.3578,12.9123,11,3.4
1719,2023-03-12 19:52:09.470000,45.8217,11.3487,8.7,2.1
1720,2023-03-16 19:43:11.460000,46.0247,13.8547,10.2,2
1721,2023-03-19 12:14:36.270000,45.0845,14.4792,10,2.1
1722,2023-03-21 03:42:43.690000,46.2885,13.1217,10.2,2.1
1723,2023-03-25 19:47:59.650000,45.701,14.1892,4.7,2.2
1724,2023-03-31 17:30:15.720000,45.023,11.7178,8.6,2.3
1725,2023-04-02 20:15:11.740000,46.7533,14.3073,11.1,3.6
1726,2023-04-03 18:16:39.630000,46.2427,13.6217,9.9,2.4
1727,2023-04-11 18:35:47.710000,45.2718,10.1312,7,2.4
1728,2023-04-16 12:34:52.160000,46.1942,12.4308,10.8,2.1
1729,2023-04-22 05:22:58.650000,46.6893,11.5052,10.7,2
1730,2023-05-12 07:07:45.790000,45.5998,10.9522,9.9,2.6
1731,2023-05-14 21:41:46.530000,45.0967,11.0408,6.6,2
1732,2023-05-22 13:11:16.370000,45.4135,11.6157,10.3,2
1733,2023-05-29 01:50:00.400000,44.8018,11.2768,37,2.1
1734,2023-05-30 03:13:23.800000,44.7795,10.7157,6.6,2.3
1735,2023-05-30 09:59:06.640000,46.4195,13.1037,12.4,2.4
1736,2023-06-13 17:16:57.050000,45.1338,10.8478,7.1,2.3
1737,2023-06-21 00:32:05.100000,44.5167,10.7042,22.9,2.4
1738,2023-06-21 05:56:23.620000,44.642,11.1878,2.1,2.1
1739,2023-06-21 16:41:39.330000,44.5113,10.7022,10.2,2.4
1740,2023-06-23 05:21:47.890000,46.0533,12.341,7.9,2.8
1741,2023-06-25 02:04:57.260000,44.5118,10.0878,23.2,2.5
1742,2023-06-28 17:59:52.410000,44.5253,10.7392,10.1,2.3
1743,2023-07-01 14:48:24.280000,44.5132,10.7463,9.8,2.3
1744,2023-07-02 00:22:59.390000,46.3777,12.4025,8.3,2.1
1745,2023-07-02 23:10:33.570000,44.7213,10.3555,15.1,3.2
1746,2023-07-02 23:36:43.870000,44.7258,10.3302,16.8,3.2
1747,2023-07-03 01:14:20.390000,44.7505,10.2728,17.9,2
1748,2023-07-04 09:21:47.120000,44.5222,10.6997,22.1,2
1749,2023-07-04 10:29:59.440000,44.5217,10.7327,22.3,2.2
1750,2023-07-04 15:26:54.410000,44.5037,10.7157,23.1,2.6
1751,2023-07-09 21:33:32.880000,46.1392,13.5877,17.3,2.1
1752,2023-07-10 21:01:07.020000,46.3522,12.808,10.2,2
1753,2023-07-11 14:20:17.670000,46.0267,10.7247,7.7,2.4
1754,2023-07-15 20:08:13.970000,46.3402,12.6322,8.2,2.1
1755,2023-07-24 11:19:22.550000,45.8303,14.044,2.2,2.5
1756,2023-07-25 20:56:25.340000,46.3527,13.1478,9.7,2.4
1757,2023-07-26 12:06:37.600000,45.2202,11.047,11.4,2.2
1758,2023-07-27 01:12:56.890000,46.4257,13.0163,11.5,2.2
1759,2023-07-28 01:05:44.720000,45.4858,10.0777,9.3,2.4
1760,2023-07-28 04:13:50.370000,44.8537,11.3035,4.9,2.5
1761,2023-07-28 18:46:09.840000,44.8848,11.3227,1.2,2.5
1762,2023-07-28 19:58:43.830000,44.6658,12.2777,1.5,2.3
1763,2023-07-29 00:13:49.240000,45.47,14.4268,10,2.3
1764,2023-07-29 04:27:32.600000,46.4672,13.6128,5.2,2.2
1765,2023-07-29 17:34:24.640000,45.4782,14.4553,10,3.8
1766,2023-07-30 06:29:49.470000,46.1902,13.6542,14.9,2.2
1767,2023-07-30 06:29:55.740000,46.2277,13.6233,2.3,2.2
1768,2023-07-31 16:42:48.110000,44.5168,10.7668,25.5,2
1769,2023-08-02 02:11:00.940000,44.6182,10.1233,25.6,2.2
1770,2023-08-04 17:36:10.940000,44.9905,11.3547,3.6,2.1
1771,2023-08-06 21:57:41.250000,45.824,11.0182,11.5,2
1772,2023-08-07 14:14:29.280000,44.6595,10.2653,30,2.1
1773,2023-08-07 17:55:48.800000,44.7258,10.3222,17.4,2.2
1774,2023-08-07 21:36:40.610000,46.3368,12.6312,9.8,2
1775,2023-08-07 21:58:53.240000,44.7173,10.2942,16.2,2.1
1776,2023-08-07 23:42:49.280000,44.7218,10.3988,10,2
1777,2023-08-08 10:22:27.480000,44.7037,10.3323,10.9,2.3
1778,2023-08-08 15:39:04.940000,46.1617,14.3732,22.7,2
1779,2023-08-08 22:41:26.070000,44.7183,10.3245,15,2.5
1780,2023-08-09 17:06:47.610000,45.4543,14.4137,10,2.8
1781,2023-08-09 18:44:04.200000,45.3908,14.4372,10,2.8
1782,2023-08-10 00:24:07.440000,44.7078,10.3553,13.1,2.4
1783,2023-08-10 01:38:36.390000,44.7062,10.3097,16.1,2
1784,2023-08-10 01:53:55.820000,44.7155,10.3327,15.1,2.2
1785,2023-08-10 05:35:06.180000,44.7148,10.2698,10.2,2.8
1786,2023-08-10 05:36:56.750000,44.6858,10.3632,10.9,2.1
1787,2023-08-10 08:14:57.380000,44.6972,10.3495,12.9,2.2
1788,2023-08-10 14:02:42.550000,44.7038,10.2262,10,2.1
1789,2023-08-10 21:11:59.510000,44.6932,10.4058,8.9,2
1790,2023-08-11 10:04:52.980000,44.7125,10.266,9.7,2
1791,2023-08-13 22:04:37.420000,44.7012,10.3007,10,2.1
1792,2023-08-17 02:21:29.560000,44.7323,10.3923,11.1,2.1
1793,2023-08-18 03:58:21.380000,44.5262,10.6663,20.1,2.1
1794,2023-08-20 04:48:51.110000,46.4538,14.2758,10,2.2
1795,2023-08-26 07:16:16.450000,45.3728,14.4807,13.1,2.6
1796,2023-09-04 07:36:33.180000,44.5238,10.7677,10,2.6
1797,2023-09-11 13:21:25.920000,46.119,13.7897,10.1,3.6
1798,2023-09-11 13:24:18.410000,46.0968,13.6717,11.5,2.5
1799,2023-09-11 13:38:19.040000,46.1005,13.6948,10.5,2.1
1800,2023-09-11 13:57:38.780000,46.1008,13.6577,13.4,2.2
1801,2023-09-11 15:22:26.180000,46.0888,13.6917,10.9,2.2
1802,2023-09-12 03:27:50.460000,45.4922,10.6723,31.8,2
1803,2023-09-13 20:10:41.350000,45.8118,10.5207,9.9,2.4
1804,2023-09-14 20:23:27.250000,46.0848,13.6403,14.3,2.5
1805,2023-09-14 20:24:24.170000,46.0887,13.6892,14.5,2
1806,2023-09-15 15:35:59.440000,45.4803,10.6588,32.6,2.3
1807,2023-09-15 16:55:09.740000,46.1438,10.5648,8.5,2.1
1808,2023-09-18 04:16:13.370000,46.2923,12.7012,6.3,2.2
1809,2023-09-20 03:24:24.510000,44.5348,10.2837,23.2,2.4
1810,2023-09-25 03:49:25.410000,45.5572,11.8677,10.1,2.2
1811,2023-09-28 11:12:52.600000,44.8197,11.3238,9.9,2.1
1812,2023-09-29 11:36:43.890000,45.4865,14.3488,10,2.2
1813,2023-09-29 23:24:58.640000,44.5472,12.1748,25,2.8
1814,2023-09-30 02:52:06.780000,44.5273,12.1173,25.9,2.7
1815,2023-10-08 12:51:53.670000,45.965,12.2253,1.1,2
1816,2023-10-13 04:55:23.120000,44.5792,10.1702,25.4,2.2
1817,2023-10-16 20:13:03.550000,46.414,13.0405,8.5,2.9
1818,2023-10-18 20:05:32.220000,44.5617,12.1647,8.9,2.1
1819,2023-10-21 16:31:11.710000,46.514,13.3063,8.3,2.2
1820,2023-10-21 20:21:02.690000,44.9308,11.1793,5.8,2.7
1821,2023-10-24 10:11:35.780000,45.9677,12.2325,9.2,2.3
1822,2023-10-25 13:45:36.550000,45.0158,11.4023,8.5,4.2
1823,2023-10-25 14:02:38.670000,45.0112,11.4228,9.9,2
1824,2023-10-28 15:29:23.270000,45.015,11.3882,8.3,4.2
1825,2023-10-28 15:35:09.610000,44.9928,11.4057,11.3,2.4
1826,2023-10-28 17:16:23.120000,44.882,11.9258,10,2.2
1827,2023-10-30 05:33:08.140000,44.5023,10.68,27.9,2.6
1828,2023-10-30 08:04:35.780000,44.525,10.7017,10.1,2.5
1829,2023-10-31 18:06:29.510000,44.8203,10.8297,5.4,2.4
1830,2023-11-02 04:07:03.970000,45.0082,11.3557,5.7,2.2
1831,2023-11-05 23:01:00.680000,46.3383,13.574,6.6,2.8
1832,2023-11-06 05:11:53.640000,46.3228,13.5952,6.2,2.4
1833,2023-11-11 08:28:29.040000,46.3102,13.2863,7.7,2.5
1834,2023-11-11 22:02:12.870000,44.9988,11.4067,10.2,2.3
1835,2023-11-12 02:35:09.670000,45.0037,11.3407,13.2,2.1
1836,2023-11-22 14:41:42.780000,46.4673,12.7905,7.7,2.2
1837,2023-11-22 20:21:00.780000,46.0873,14.0103,2.6,2.3
1838,2023-11-30 07:33:40.550000,46.2687,12.8638,10.2,2.2
1839,2023-12-06 16:55:43.900000,45.8397,10.921,12.1,2.8
1840,2023-12-13 10:42:47.140000,44.5058,10.5797,20.7,2.2
1841,2023-12-13 23:56:45.530000,44.9933,11.407,10.8,2
1842,2023-12-25 12:22:10.680000,46.2887,12.6857,10.1,2.5
1843,2023-12-30 05:47:10.700000,45.7368,11.0275,4,2.8
1844,2024-01-02 04:08:03.310000,46.2882,12.6807,9.9,2.2
1845,2024-01-07 06:58:20.430000,45.8787,11.8353,8.2,2.4
1846,2024-01-07 12:01:33.200000,46.1882,12.4157,10.8,2.7
1847,2024-01-09 00:02:26.050000,46.4502,14.3403,10,3.3
1848,2024-01-09 00:39:33.460000,46.3978,14.3032,10,2.1
1849,2024-01-15 08:44:04.100000,44.9882,11.3542,10.5,2.4
1850,2024-01-20 04:14:17.000000,46.3203,12.7482,9.2,2.4
1851,2024-01-21 04:32:34.620000,46.4282,14.3272,7.1,2.2
1852,2024-01-21 10:14:30.400000,46.4378,14.3242,10,2.4
1853,2024-01-21 14:20:28.120000,44.972,11.3963,11.8,2.2
1854,2024-01-24 06:20:48.170000,46.4563,14.3028,10,2.3
1855,2024-01-25 01:33:41.470000,44.9312,11.1912,6.6,2.4
1856,2024-01-29 14:11:42.570000,44.8618,11.0652,41.8,2.2
1857,2024-02-06 23:37:36.120000,44.6265,10.1838,20.1,2.5
1858,2024-02-07 05:31:42.830000,44.6448,10.2037,21.3,2.3
1859,2024-02-07 05:32:00.060000,44.6217,10.221,19.6,2.6
1860,2024-02-07 05:41:59.920000,44.632,10.1787,20.2,2.8
1861,2024-02-07 05:46:33.510000,44.6427,10.193,22.6,2
1862,2024-02-07 06:24:29.230000,44.6323,10.1828,18.8,2.5
1863,2024-02-07 06:26:38.020000,44.6303,10.2538,20.9,2.1
1864,2024-02-07 06:33:10.700000,44.6372,10.2042,20.7,2.2
1865,2024-02-07 07:25:32.230000,44.6372,10.1918,20.4,2.4
1866,2024-02-07 08:15:18.210000,44.6327,10.2233,18.7,2.4
1867,2024-02-07 08:20:32.910000,44.644,10.1903,21.1,2.1
1868,2024-02-07 08:29:55.330000,44.6397,10.1732,18.1,2.7
1869,2024-02-07 09:01:13.120000,44.6408,10.2093,18.9,2.6
1870,2024-02-07 09:14:58.120000,44.6468,10.1628,10.9,2.5
1871,2024-02-07 09:27:59.750000,44.6287,10.2493,20.1,2.6
1872,2024-02-07 09:49:12.460000,44.6378,10.1557,20,3.2
1873,2024-02-07 09:53:02.440000,44.6263,10.2398,20.2,3.1
1874,2024-02-07 09:54:35.540000,44.6352,10.1858,19.3,2.5
1875,2024-02-07 10:11:49.930000,44.6385,10.1383,18,2.8
1876,2024-02-07 10:19:08.370000,44.6395,10.1867,19.2,2.4
1877,2024-02-07 10:46:35.030000,44.6448,10.197,21.7,2.1
1878,2024-02-07 12:09:49.640000,44.6338,10.1853,21.6,2
1879,2024-02-07 13:47:45.360000,44.6243,10.2232,20.3,2.5
1880,2024-02-07 13:48:46.670000,44.606,10.2367,19.9,2.5
1881,2024-02-07 13:51:11.510000,44.6293,10.1917,18.3,2.3
1882,2024-02-07 13:53:57.960000,44.6463,10.1908,22.4,2.6
1883,2024-02-07 13:55:34.530000,44.6248,10.2243,20.6,3.4
1884,2024-02-07 13:57:19.500000,44.6458,10.1752,22.5,3.1
1885,2024-02-07 13:58:36.450000,44.6378,10.2137,20.5,2.1
1886,2024-02-07 14:13:53.200000,44.6342,10.1872,20.5,2.3
1887,2024-02-07 14:35:53.980000,44.6313,10.2205,21.1,2.5
1888,2024-02-07 14:36:59.020000,44.6442,10.19,20.7,2.3
1889,2024-02-07 16:01:31.460000,44.6348,10.1825,18.2,2.3
1890,2024-02-07 18:59:56.900000,44.6275,10.2037,18.9,2.8
1891,2024-02-07 19:03:26.640000,44.6133,10.2378,20.4,3.3
1892,2024-02-07 19:34:59.350000,44.6357,10.1937,20.1,2
1893,2024-02-07 19:45:57.320000,44.619,10.2128,18.8,3.2
1894,2024-02-07 19:55:31.380000,44.6297,10.2118,18.3,2.2
1895,2024-02-07 20:20:24.370000,44.6388,10.18,19.9,2.2
1896,2024-02-07 20:25:25.820000,44.6222,10.2312,20.9,2.4
1897,2024-02-07 20:36:54.390000,44.6292,10.0628,9.5,2.6
1898,2024-02-07 21:45:10.180000,44.6452,10.1873,19.7,2
1899,2024-02-07 21:57:42.390000,44.6442,10.1677,21.2,2.1
1900,2024-02-07 21:59:24.480000,44.63,10.1453,23,2
1901,2024-02-07 22:11:56.100000,44.6245,10.1757,17.1,2.5
1902,2024-02-07 22:13:01.810000,44.6358,10.1968,10.6,2.4
1903,2024-02-07 22:14:36.250000,44.6228,10.2055,10.7,3
1904,2024-02-07 22:16:38.030000,44.6593,10.1452,22.2,2.1
1905,2024-02-08 00:06:05.300000,44.6502,10.1728,17.3,2.3
1906,2024-02-08 00:21:07.370000,44.6403,10.192,17.9,2.1
1907,2024-02-08 00:41:16.340000,44.6177,10.2233,18.5,2.5
1908,2024-02-08 01:26:22.520000,44.626,10.1867,21.6,2.2
1909,2024-02-08 02:34:32.550000,44.6272,10.1967,17.4,2.1
1910,2024-02-08 02:41:15.160000,44.6243,10.2318,20,2.2
1911,2024-02-08 02:45:34.920000,44.6232,10.2137,20.2,2.2
1912,2024-02-08 03:20:57.640000,44.6348,10.2018,19.1,2.7
1913,2024-02-08 03:22:11.770000,44.6228,10.2103,20.4,2.6
1914,2024-02-08 03:29:44.710000,44.6287,10.2088,17.1,2.7
1915,2024-02-08 04:10:07.030000,44.6355,10.1862,21,2.1
1916,2024-02-08 04:21:34.100000,44.626,10.1812,20.5,2.3
1917,2024-02-08 05:01:45.780000,44.6297,10.1602,20.6,2.2
1918,2024-02-08 05:20:24.870000,44.6297,10.1957,10,2.4
1919,2024-02-08 05:27:51.620000,44.616,10.221,18.1,2.2
1920,2024-02-08 06:40:03.120000,44.6288,10.1842,21.6,2.7
1921,2024-02-08 07:30:56.080000,44.6267,10.2223,20.6,2.5
1922,2024-02-08 07:34:38.270000,44.6508,10.168,22.7,2
1923,2024-02-08 07:35:27.010000,44.6327,10.187,19.1,2.5
1924,2024-02-08 07:45:18.570000,44.6222,10.1908,20.2,2.7
1925,2024-02-08 08:01:06.850000,44.6457,10.1867,20.1,2.5
1926,2024-02-08 08:29:33.580000,44.6393,10.1818,18.1,2.1
1927,2024-02-08 10:52:33.040000,44.6402,10.2013,20.6,2.1
1928,2024-02-08 11:18:53.780000,44.6357,10.1532,19.4,2.6
1929,2024-02-08 13:30:50.480000,44.6423,10.1903,21.5,2.6
1930,2024-02-08 14:44:05.480000,45.5385,13.3455,2.4,2.3
1931,2024-02-08 15:50:52.910000,44.6293,10.1858,21.5,2.3
1932,2024-02-08 20:31:21.810000,44.642,10.1842,19.2,2.1
